name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description
chittagong,10/23/2020,29.4,24.6,26.2,37,24.6,28,24.6,91.1,110.23,100,33.33,1,47.2,154.8,1003.9,87,3.9,107.5,9.4,5,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/24/2020,30,25,27.8,37.6,25,31.9,25.1,85.5,19.24,100,25,1,47.2,180.2,1005.7,86.3,4.4,212.2,18.5,8,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/25/2020,30.1,25,28.2,36.2,25,31.9,24.4,80.9,1.25,100,20.83,1,14.8,178.2,1009.8,69.4,5.1,203.8,17.7,7,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/26/2020,32.1,25.2,29,37.7,25.2,33.1,24.2,76.8,1.6,100,25,1,23.9,191.7,1010,50.9,4.2,225.7,19.5,8,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,10/27/2020,32,25.9,29.2,39.2,25.9,33.3,23.9,74.2,1.8,100,20.83,1,22.3,205.9,1008.7,47.1,4.4,190.8,16.5,7,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,10/28/2020,32.2,27,29.5,38,30.6,34.4,24.3,74.4,5.7,100,33.33,1,22.3,239.4,1009.3,30.1,4.1,223.5,19.3,8,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,10/29/2020,33.1,25.7,29.6,40.7,25.7,35.5,25.5,79.3,1.5,100,25,1,22.3,246.5,1009.1,46.5,4.5,135.5,11.6,5,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,10/30/2020,34,27,29.5,43.6,31.2,36.3,26.2,83.4,1.07,100,8.33,1,18.4,187.4,1007.8,71.9,4.6,76,6.5,3,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
chittagong,10/31/2020,30,25.9,27.7,38.8,25.9,31.6,25.5,87.8,65.57,100,33.33,1,29.9,116.9,1010.1,89.6,4.7,61.6,5.2,3,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,11/1/2020,28.2,25,26.5,32.7,25,28.2,24.7,90.4,20.48,100,29.17,1,13,75.5,1011.2,88.7,5,108.9,9.2,4,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,11/2/2020,30,24.9,27.6,36.2,24.9,31.2,24.6,84.2,1.02,100,16.67,1,22.3,143.5,1011.7,82.7,5,125,10.7,5,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,11/3/2020,30,25,27.4,35.1,25,30.6,24.8,86.5,2.18,100,16.67,1,12.6,105.7,1012.3,88.7,5,59.8,5.1,2,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,11/4/2020,29,24.1,26.4,34.5,24.1,28.2,24.3,87.1,63.69,100,16.67,1,20.5,180.3,1011.7,87.4,4.8,93.1,7.9,3,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,11/5/2020,30,23.4,27.6,35.1,23.4,30,22.4,74.1,0.9,100,8.33,1,19.1,211,1012.8,55.8,4.5,196.9,17.1,7,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
chittagong,11/6/2020,31,19.3,25.6,30.3,19.3,25.6,17.1,61.1,0,0,0,0,20.5,174.7,1014.3,4.4,4.1,226,19.4,8,0.65,Clear,Clear conditions throughout the day.
chittagong,11/7/2020,30,18.8,25.5,33.4,18.8,26.3,19,67.9,0,0,0,0,22.3,199.3,1014.2,1.7,4,230.6,19.8,8,0.7,Clear,Clear conditions throughout the day.
chittagong,11/8/2020,32,22.1,27.4,36.9,22.1,29.4,21.8,72.4,0.16,100,4.17,1,15.8,239.5,1013.3,53.7,4.4,217,18.7,8,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
chittagong,11/9/2020,32.9,24.1,28,36.2,24.1,30.1,22.7,74.9,0,0,0,0,16.6,201.6,1012.6,5.2,5.1,225.2,19.5,8,0.8,Clear,Clear conditions throughout the day.
chittagong,11/10/2020,33.3,23.8,28.5,35.5,23.8,30.3,21.8,69.3,0,0,0,0,13.7,186.2,1012.2,21.9,5.2,224.3,19.4,8,0.86,Partially cloudy,Becoming cloudy in the afternoon.
chittagong,11/11/2020,33,22.1,27.1,33,22.1,28,21,72.1,0,0,0,0,18.4,205.3,1013.4,25.9,4.8,224.7,19.4,8,0.91,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/12/2020,32.1,22.4,27.4,36.9,22.4,29.1,22.2,74.2,0,0,0,0,16.6,202.7,1014,43.7,4.9,194.3,16.9,7,0.95,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/13/2020,32,23.7,27.6,37.8,23.7,30,23.1,77.5,0,0,0,0,16.9,192.9,1012.9,29.1,4.3,205.3,17.6,8,0.98,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/14/2020,31,23.3,27.4,34.5,23.3,29.6,22.8,76.7,0,0,0,0,18.4,225.2,1012.4,14.9,4.3,219.6,18.9,8,1,Clear,Clear conditions throughout the day.
chittagong,11/15/2020,30.9,22.3,26.8,34.7,22.3,28,21.9,75.4,2.43,100,4.17,1,19.1,297.7,1012.5,16.9,4.5,216.4,18.8,8,0,Rain,Clear conditions throughout the day with late afternoon rain.
chittagong,11/16/2020,31,22.7,26.4,33.7,22.7,27.1,20.7,71.9,0,0,0,0,22.3,227.8,1012.6,6.7,4.4,211.6,18.4,8,0.01,Clear,Clear conditions throughout the day.
chittagong,11/17/2020,30.1,22,26.8,31.5,22,27.2,20.5,69.7,0,0,0,0,18.4,206.5,1011.5,16.6,4.5,199.7,17.3,7,0.04,Clear,Clear conditions throughout the day.
chittagong,11/18/2020,29.3,22.5,26,31.3,22.5,26.6,19.7,69.1,0,0,0,0,13.3,208.4,1012.6,20.3,4,200.3,17.3,7,0.07,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/19/2020,30,21,25.2,29.5,21,25.2,17.8,65.8,0,0,0,0,13.3,120.1,1012.3,25.3,4.3,183.2,15.8,7,0.12,Partially cloudy,Clearing in the afternoon.
chittagong,11/20/2020,31,21,25.8,31.8,21,26,19.1,68.8,0,0,0,0,22.3,133.2,1011.9,4.4,4.4,186.4,16,7,0.17,Clear,Clear conditions throughout the day.
chittagong,11/21/2020,30.1,21.5,25.6,31.4,21.5,26.2,20.7,75.4,0.02,100,4.17,1,25.9,178.5,1012,36.9,4.1,170.9,15,6,0.22,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.
chittagong,11/22/2020,30,22.5,25.7,31.3,22.5,26.1,19.6,70.4,28.1,100,16.67,1,23,262.3,1013.7,53.5,3.7,187,16,7,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
chittagong,11/23/2020,28.2,18.1,23.7,30,18.1,23.9,15.6,61.5,0,0,0,0,24.8,222.9,1014.6,2.1,4.1,212.3,18.3,8,0.31,Clear,Clear conditions throughout the day.
chittagong,11/24/2020,28.8,18,23.2,28.5,18,23.2,16.4,67.2,0,0,0,0,18,183.8,1014.1,65.4,4.3,197.2,17.1,7,0.36,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/25/2020,28.9,17.1,23.1,29.5,17.1,23.3,17.7,72.5,0,0,0,0,15.1,176.7,1013.8,63.6,4.2,151.7,13,6,0.4,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/26/2020,28.9,18,23.7,31,18,24,18.8,74.7,0,0,0,0,16.9,216.5,1014.1,56.1,4.6,168.1,14.4,6,0.43,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/27/2020,29,18,23.8,33.1,18,24.3,19.1,76.5,0,0,0,0,17.6,257.1,1014.7,30.4,4.3,210.2,18.1,8,0.46,Partially cloudy,Becoming cloudy in the afternoon.
chittagong,11/28/2020,29.1,18.3,24.6,29.8,18.3,24.8,18.6,70.5,0,0,0,0,19.4,213.7,1014.8,34.9,4.5,208.7,18,8,0.48,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/29/2020,29,21,24.8,29.8,21,25,19,71.6,0,0,0,0,23.4,257.7,1014.8,4.8,4.9,207.5,17.9,8,0.5,Clear,Clear conditions throughout the day.
chittagong,11/30/2020,30,21,24.8,31.9,21,25.2,20,75.6,0,0,0,0,20.5,276.7,1014.3,1.3,4.6,202.7,17.5,7,0.5,Clear,Clear conditions throughout the day.
chittagong,12/1/2020,31,20,24.8,32.4,20,25.1,20,76.7,0,0,0,0,14.8,159.7,1014.3,17.3,4.4,204.6,17.8,7,0.51,Clear,Clear conditions throughout the day.
chittagong,12/2/2020,30,19.5,24.2,30.4,19.5,24.3,18.5,72.8,0,0,0,0,15.1,251.8,1013.2,16.5,3.9,196.3,16.9,7,0.53,Clear,Clear conditions throughout the day.
chittagong,12/3/2020,29,17.5,23.6,29,17.5,23.6,17.2,69.6,0,0,0,0,10.4,203.5,1013.1,22.9,3.9,183.5,15.8,7,0.55,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/4/2020,28.4,18.3,23.7,28.7,18.3,23.7,17.9,71.8,0,0,0,0,16.6,221.5,1012.3,20.4,4,192,16.5,7,0.58,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/5/2020,28,17.7,23.4,28.5,17.7,23.5,17.5,70.8,0,0,0,0,10.1,158.8,1013.3,0.4,3.8,168,14.5,7,0.62,Clear,Clear conditions throughout the day.
chittagong,12/6/2020,28,17.8,23.6,28.3,17.8,23.7,17.5,70,0,0,0,0,13.5,258.8,1014.6,0.2,3.2,163.9,14.2,6,0.67,Clear,Clear conditions throughout the day.
chittagong,12/7/2020,28,17.5,23,28.6,17.5,23.2,18,74.7,0,0,0,0,13,108.3,1015.5,7.6,3,156.1,13.5,6,0.73,Clear,Clear conditions throughout the day.
chittagong,12/8/2020,27.2,17.7,22.6,27.9,17.7,22.6,17.9,75.9,0,0,0,0,11.9,113,1015.2,31.6,2.6,158.3,13.8,6,0.78,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/9/2020,25.6,18.1,22.2,25.6,18.1,22.2,18.9,82.2,0,0,0,0,14.8,263.4,1013.7,36.8,2.5,141.7,12.3,5,0.84,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/10/2020,25,19,21.9,25,19,21.9,18.2,80.2,0,0,0,0,27.7,229.8,1013.1,9,3.2,163.2,14.1,6,0.89,Clear,Clear conditions throughout the day.
chittagong,12/11/2020,24,18,20.6,24,18,20.6,17.9,85.2,0,0,0,0,16.2,256.6,1013.9,9.1,2.1,174.7,15.1,7,0.94,Clear,Clear conditions throughout the day.
chittagong,12/12/2020,25.1,16.6,21.1,25.1,16.6,21.1,17.6,81,10.38,100,4.17,1,18.4,280.2,1013,10.3,2.8,167.8,14.5,6,0.97,Rain,Clear conditions throughout the day with early morning rain.
chittagong,12/13/2020,26.9,17,22,27.5,17,22,17.8,78.2,0,0,0,0,18.4,196.9,1011.9,5.9,3,170.2,14.6,6,1,Clear,Clear conditions throughout the day.
chittagong,12/14/2020,28,18.5,22.6,27.9,18.5,22.6,18.3,77.7,0,0,0,0,22,260.1,1012.8,10.8,3.3,176.7,15.2,7,1,Clear,Clear conditions throughout the day.
chittagong,12/15/2020,28.6,17.9,23.3,27.6,17.9,23.1,15.1,64.2,0,0,0,0,24.1,252.4,1014.4,1.3,3.9,183.7,16,7,0,Clear,Clear conditions throughout the day.
chittagong,12/16/2020,27,17.7,22.7,27.7,17.7,22.7,16.1,68.8,0,0,0,0,24.8,284.7,1015.2,2.3,3.4,179.7,15.4,7,0.02,Clear,Clear conditions throughout the day.
chittagong,12/17/2020,27.9,18.5,23,28.2,18.5,23,16.3,67.5,0,0,0,0,25.9,325,1014.4,2.1,3.7,175,15.2,7,0.05,Clear,Clear conditions throughout the day.
chittagong,12/18/2020,26,18.1,21.9,26,18.1,21.9,14.8,66,0,0,0,0,31.7,275.1,1014.9,7.2,3.5,182.5,15.6,7,0.09,Clear,Clear conditions throughout the day.
chittagong,12/19/2020,24.8,15.7,20.5,24.8,15.7,20.5,13.8,66.2,0,0,0,0,27.7,283,1015.7,10.2,3.4,197.5,16.9,7,0.13,Clear,Clear conditions throughout the day.
chittagong,12/20/2020,25.1,13.3,20,25.1,13.3,20,13.1,66.3,0,0,0,0,24.5,268.9,1015.3,7.9,3.6,196.8,17,7,0.18,Clear,Clear conditions throughout the day.
chittagong,12/21/2020,25.1,14,20.3,25.1,14,20.3,14.3,69.5,0,0,0,0,18.4,229.7,1013.9,8.1,3.7,185.8,16.1,7,0.23,Clear,Clear conditions throughout the day.
chittagong,12/22/2020,25,14.4,19.9,25,14.4,19.9,14.7,72.7,0,0,0,0,22.3,275.4,1013.6,0.2,2.8,174.9,14.9,7,0.28,Clear,Clear conditions throughout the day.
chittagong,12/23/2020,25.1,14.9,20.2,25.1,14.9,20.2,14.9,73.8,0,0,0,0,14.8,183.4,1012.9,4,2.7,171.7,14.9,7,0.32,Clear,Clear conditions throughout the day.
chittagong,12/24/2020,27.1,15.5,21.4,27.3,15.5,21.5,15.8,71.9,0,0,0,0,16.8,225.7,1012.7,40.5,3.6,177.9,15.4,7,0.37,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/25/2020,26.2,16.4,21.6,26.2,16.4,21.6,15.6,70.6,0,0,0,0,22.3,253.4,1012.6,6.9,3.9,191.4,16.5,7,0.4,Clear,Clear conditions throughout the day.
chittagong,12/26/2020,26.1,13.6,21.1,26.1,13.6,21.1,15.2,70.8,0,0,0,0,22.3,269.2,1013.5,1.3,4,192.5,16.7,7,0.44,Clear,Clear conditions throughout the day.
chittagong,12/27/2020,25.2,14.5,20.5,25.2,14.5,20.5,14.1,68.6,0,0,0,0,22.3,242.9,1012.9,0.1,3.7,188.7,16.3,7,0.47,Clear,Clear conditions throughout the day.
chittagong,12/28/2020,25,13.9,20.4,25,13.9,20.4,14.4,70.1,0,0,0,0,22.3,244.8,1012.7,1.2,3.8,187.2,16,7,0.49,Clear,Clear conditions throughout the day.
chittagong,12/29/2020,25,14.4,20.7,25,14.4,20.7,14.3,68.8,0,0,0,0,29.5,277.9,1013.1,1.4,3.4,179.4,15.4,7,0.5,Clear,Clear conditions throughout the day.
chittagong,12/30/2020,25.1,14,20.6,25.1,14,20.6,14,68,0,0,0,0,22.3,249.5,1013.8,8.3,3.6,194.3,16.8,7,0.5,Clear,Clear conditions throughout the day.
chittagong,12/31/2020,26.8,14,20.7,27,14,20.7,14.7,71.1,0,0,0,0,22.3,271.5,1014.1,16.7,3.5,198.7,17.2,7,0.51,Clear,Clear conditions throughout the day.
chittagong,1/1/2021,26.9,15,20.9,27.5,15,20.9,15.5,73.2,0,0,0,0,18,215.1,1014.7,11,3.6,200.2,17.2,7,0.53,Clear,Clear conditions throughout the day.
chittagong,1/2/2021,27,14.7,20.8,27.7,14.7,20.8,16.6,78.5,0,0,0,0,16.9,273.9,1014.3,15.5,3.3,193.7,16.6,7,0.56,Clear,Clear conditions throughout the day.
chittagong,1/3/2021,28,15.5,21.8,28.9,15.5,21.9,17.2,76.7,0,0,0,0,23.6,226.1,1013.5,22.5,3.5,190.2,16.4,7,0.6,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/4/2021,28.2,16,22.3,28.6,16,22.4,17.4,76,0,0,0,0,18.4,228.8,1013.7,20.6,3.7,193.5,16.7,7,0.65,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/5/2021,30,16.9,22.5,30,16.9,22.5,17.9,78.4,0,0,0,0,22.3,195.5,1013.8,21.2,3.5,193.7,16.7,7,0.7,Partially cloudy,Clearing in the afternoon.
chittagong,1/6/2021,30,17.3,23.2,30.7,17.3,23.3,17.3,72.1,0,0,0,0,22.3,219.4,1012.2,13.5,3.6,197.3,16.9,7,0.76,Clear,Clear conditions throughout the day.
chittagong,1/7/2021,30.1,18.1,23.3,29.7,18.1,23.3,17.8,73.9,0,0,0,0,18.4,208.4,1011.3,21.2,3.7,190.8,16.4,7,0.82,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/8/2021,30.1,18.4,23.2,29.1,18.4,23,16.7,71.1,0,0,0,0,20.5,263.1,1010.8,31.1,4.1,190.1,16.5,7,0.87,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/9/2021,28.2,18.6,23.2,28,18.6,23.1,15.9,66.7,0,0,0,0,22.3,234.5,1011.5,9.2,2.9,183.8,16,7,0.92,Clear,Clear conditions throughout the day.
chittagong,1/10/2021,29,18.3,23.1,28.5,18.3,23.1,16.4,68.6,0,0,0,0,18.4,173.3,1011.7,24.1,3.4,165.3,14.2,6,0.96,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/11/2021,28,19.1,23.7,28.9,19.1,23.8,17.9,71,0,0,0,0,18.4,258.4,1012.6,55.5,2.9,164.2,14.1,6,0.99,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/12/2021,27.3,18.7,22.8,27.7,18.7,22.9,17.3,73.5,0,0,0,0,22.3,267.8,1013.1,24.3,3.3,180.1,15.6,7,1,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/13/2021,27,17.6,21.9,27.1,17.6,21.9,14.7,65.3,0,0,0,0,22.3,154,1013.7,18.9,3,184.3,15.7,7,0,Clear,Clear conditions throughout the day.
chittagong,1/14/2021,26.8,17.3,21.4,26.7,17.3,21.4,13.6,62.3,0,0,0,0,18.4,92.9,1013.6,27.1,3.3,178.4,15.5,7,0.01,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/15/2021,26,15.8,20.8,26,15.8,20.8,14.9,69.9,0,0,0,0,18.4,135.9,1012.1,2.1,3.1,169.9,14.6,6,0.03,Clear,Clear conditions throughout the day.
chittagong,1/16/2021,25,14.7,20.5,25,14.7,20.5,12.4,62,0,0,0,0,18.4,215.6,1011.5,14.7,3,171.4,14.7,7,0.06,Clear,Clear conditions throughout the day.
chittagong,1/17/2021,25.2,14.6,20.3,25.2,14.6,20.3,13.6,67.3,0,0,0,0,18.4,170.6,1013.8,14.4,2.8,170.9,14.8,7,0.1,Clear,Clear conditions throughout the day.
chittagong,1/18/2021,25.2,14.5,20.9,25.2,14.5,20.9,14.2,67.4,0,0,0,0,20.5,233.5,1014.2,1.6,3.2,174.9,15.1,7,0.14,Clear,Clear conditions throughout the day.
chittagong,1/19/2021,25,17,21.2,25,17,21.2,14.3,65.5,0,0,0,0,11.2,181.7,1014.2,17.6,2.8,164.9,14.2,6,0.19,Clear,Clear conditions throughout the day.
chittagong,1/20/2021,25,17,21.6,25,17,21.6,16.5,73.3,0,0,0,0,18,151.3,1014.2,24.4,2.9,148.4,12.9,6,0.23,Partially cloudy,Becoming cloudy in the afternoon.
chittagong,1/21/2021,25,20,22.2,25,20,22.2,18.2,78.5,1.5,100,29.17,1,20.9,210.3,1014.2,45,2.3,114.4,10,5,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
chittagong,1/22/2021,23,18,20.9,23,18,20.9,13.3,63.4,0,0,0,0,22.3,199.6,1014.2,3.8,3,194,16.8,7,0.33,Clear,Clear conditions throughout the day.
chittagong,1/23/2021,20.9,19.8,20.5,20.9,19.8,20.5,12.1,58.7,0,0,0,0,17.3,182.9,1014.2,5.5,,182.3,15.7,7,0.37,Clear,Clear conditions throughout the day.
chittagong,1/24/2021,21.5,19.2,20.5,21.5,19.2,20.5,13.4,64,0,0,0,0,13.7,224.2,1014.2,20.5,,190.6,16.5,7,0.41,Partially cloudy,Clearing in the afternoon.
chittagong,1/25/2021,22.1,19.6,20.9,22.1,19.6,20.9,15.1,69.6,0,0,0,0,24.8,221.8,1014.2,33.8,,194,16.7,7,0.44,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/26/2021,22.2,19.7,20.9,22.2,19.7,20.9,15.1,69.6,0,0,0,0,26.3,236.3,1014.2,23.2,,204.8,17.7,8,0.47,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/27/2021,21.4,19.2,20.3,21.4,19.2,20.3,13.9,66.9,0,0,0,0,26.3,346.7,1014.2,27.9,,215.3,18.5,8,0.49,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/28/2021,20.7,18.3,19.7,20.7,18.3,19.7,12.7,64.5,0,0,0,0,25.2,341.8,1014.2,4.1,,218.8,18.8,8,0.5,Clear,Clear conditions throughout the day.
chittagong,1/29/2021,21.7,18.7,20.3,21.7,18.7,20.3,13.3,64.6,0,0,0,0,18.7,343.5,1014.2,0,,217.9,18.7,8,0.51,Clear,Clear conditions throughout the day.
chittagong,1/30/2021,21.5,18.3,20.1,21.5,18.3,20.1,14.7,71.5,0,0,0,0,17.6,192.3,1014.2,3.5,,182.4,15.9,7,0.52,Clear,Clear conditions throughout the day.
chittagong,1/31/2021,21.2,18.8,20,21.2,18.8,20,12.5,62.5,0,0,0,0,20.5,194.2,1014.2,54,,203.7,17.7,7,0.54,Partially cloudy,Partly cloudy throughout the day.
chittagong,2/1/2021,20.6,18,19.3,20.6,18,19.3,10.1,55.2,0,0,0,0,22,273.2,1014.3,36.1,3,210.4,18.1,8,0.59,Partially cloudy,Clearing in the afternoon.
chittagong,2/2/2021,21.7,18,19.7,21.7,18,19.7,12.4,63,0,0,0,0,24.1,271.5,1012.2,11,,212.9,18.3,8,0.63,Clear,Clear conditions throughout the day.
chittagong,2/3/2021,22.2,16.9,19.6,22.2,16.9,19.6,15,75.5,0,0,0,0,21.2,342.9,1012.2,0,,211.2,18.4,8,0.68,Clear,Clear conditions throughout the day.
chittagong,2/4/2021,22,18.4,20.4,22,18.4,20.4,15.1,71.9,0,0,0,0,20.2,252.3,1012.2,0,,222.1,19.2,8,0.74,Clear,Clear conditions throughout the day.
chittagong,2/5/2021,22.3,19.2,21.1,22.3,19.2,21.1,14.4,66,0,0,0,0,6.1,224.3,1012.2,15.8,,228.4,19.7,8,0.8,Clear,Clear conditions throughout the day.
chittagong,2/6/2021,22.4,19.2,21.3,22.4,19.2,21.3,15.2,68.5,0,0,0,0,13.3,264.9,1012.2,0,,226.9,19.6,8,0.85,Clear,Clear conditions throughout the day.
chittagong,2/7/2021,22.7,18.9,20.8,22.7,18.9,20.8,16,74,0,0,0,0,31.7,287.5,1012.2,0.2,,195.9,16.9,7,0.9,Clear,Clear conditions throughout the day.
chittagong,2/8/2021,23,18.5,20.8,23,18.5,20.8,15.7,73.6,0,0,0,0,27.4,343.8,1012.2,0.2,,215.3,18.6,8,0.94,Clear,Clear conditions throughout the day.
chittagong,2/9/2021,23.3,18.6,21,23.3,18.6,21,15.9,73.3,0,0,0,0,22.3,332.2,1012.2,0,,227.3,19.7,8,0.97,Clear,Clear conditions throughout the day.
chittagong,2/10/2021,23.3,19.1,21.3,23.3,19.1,21.3,15.6,70.5,0,0,0,0,15.5,180.2,1012.2,0,,234.4,20.2,8,1,Clear,Clear conditions throughout the day.
chittagong,2/11/2021,23.1,19.5,21.8,23.1,19.5,21.8,14.1,62.2,0,0,0,0,10.8,171.3,1012.2,10.6,,210.7,18.1,8,1,Clear,Clear conditions throughout the day.
chittagong,2/12/2021,23.3,19.8,21.9,23.3,19.8,21.9,15.5,67.6,0,0,0,0,11.9,280.8,1012.2,59.7,,206.5,17.8,8,0,Partially cloudy,Becoming cloudy in the afternoon.
chittagong,2/13/2021,23.5,19.5,21.8,23.5,19.5,21.8,16.2,71.1,0,0,0,0,13.3,337.8,1012.2,32.9,,193.3,16.6,7,0.02,Partially cloudy,Partly cloudy throughout the day.
chittagong,2/14/2021,23.7,19.2,21.8,23.7,19.2,21.8,16.4,72,0,0,0,0,13.3,260.4,1012.2,0,,209.7,17.9,8,0.04,Clear,Clear conditions throughout the day.
chittagong,2/15/2021,23.6,20.7,22.2,23.6,20.7,22.2,18,77.2,0,0,0,0,9.7,169.4,1012.2,0.7,,203,17.5,7,0.07,Clear,Clear conditions throughout the day.
chittagong,2/16/2021,24.3,21,22.7,24.3,21,22.7,18.4,77.2,0,0,0,0,11.2,241.9,1012.2,0,,209.6,18.3,7,0.1,Clear,Clear conditions throughout the day.
chittagong,2/17/2021,24.8,20,22.6,24.8,20,22.6,17.4,72.8,0,0,0,0,18,207.2,1012.2,0.1,,225.8,19.8,8,0.14,Clear,Clear conditions throughout the day.
chittagong,2/18/2021,24.9,20.5,23,24.9,20.5,23,17.7,72.7,0,0,0,0,16.9,122.6,1012.2,0.2,,232.2,20,8,0.19,Clear,Clear conditions throughout the day.
chittagong,2/19/2021,25.1,21.4,23.5,25.1,21.4,23.5,17.1,67.7,0,0,0,0,11.2,151.4,1012.2,27.9,,222.4,19.4,8,0.24,Partially cloudy,Partly cloudy throughout the day.
chittagong,2/20/2021,25,21.8,23.5,25,21.8,23.5,17.6,69.6,0,0,0,0,24.1,338.9,1012.2,69.5,,197.4,17.2,8,0.28,Partially cloudy,Partly cloudy throughout the day.
chittagong,2/21/2021,25.4,22,23.8,25.4,22,23.8,17.6,68.5,0,0,0,0,24.5,208.6,1012.2,38.5,,216.6,18.7,8,0.33,Partially cloudy,Partly cloudy throughout the day.
chittagong,2/22/2021,30.3,20.8,24,28.8,20.8,23.9,16.3,64.6,0,0,0,0,23.7,251.2,1012.2,59.4,4.4,239.3,20.7,9,0.38,Partially cloudy,Partly cloudy throughout the day.
chittagong,2/23/2021,30.3,18.4,24,29.6,18.4,23.9,16.7,65.1,0,0,0,0,12.2,306.4,1012.5,12.5,3.5,235.6,20.3,8,0.42,Clear,Clear conditions throughout the day.
chittagong,2/24/2021,29.6,18,23.6,28.7,18,23.5,18.9,77.3,0,0,0,0,15.5,263,1010.5,16.5,3.6,218.7,18.9,8,0.45,Clear,Clear conditions throughout the day.
chittagong,2/25/2021,28.3,20.8,24,30.8,20.8,24.2,21.6,87,0,0,0,0,15.5,237.9,1010,35,6.7,224,19.1,8,0.48,Partially cloudy,Partly cloudy throughout the day.
chittagong,2/26/2021,25,22.4,24.1,25,22.4,24.1,22.4,90.8,0,0,0,0,16.9,199.2,1009.1,14.3,3,236.8,20.5,9,0.5,Clear,Clear conditions throughout the day.
chittagong,2/27/2021,24.9,23.7,24.2,24.9,23.7,24.2,22.8,92.1,0,0,0,0,14.8,186.7,1009.1,0.7,,227.2,19.6,8,0.5,Clear,Clear conditions throughout the day.
chittagong,2/28/2021,29.1,22.8,24.9,32.6,22.8,25.2,22.7,87.7,0,0,0,0,18.7,204.2,1009.4,26.4,3.4,242.4,20.9,9,0.51,Partially cloudy,Clearing in the afternoon.
chittagong,3/1/2021,29.6,22.5,25.1,32.6,22.5,25.5,22.9,88.1,0,0,0,0,16.2,184.7,1012.1,22.7,3.4,238.7,20.8,8,0.53,Partially cloudy,Partly cloudy throughout the day.
chittagong,3/2/2021,31,22,25.4,35.5,22,25.9,22.1,82.9,0,0,0,0,12.2,164.8,1010.9,5.4,3.7,248.2,21.3,9,0.57,Clear,Clear conditions throughout the day.
chittagong,3/3/2021,30,23,26.1,32,23,26.9,22.1,79.9,0,0,0,0,15.5,215.6,1011.4,33.5,3.8,243.8,21,9,0.61,Partially cloudy,Clearing in the afternoon.
chittagong,3/4/2021,30,24,26.1,34.1,24,27.3,22.8,82.4,0,0,0,0,20.2,170.4,1012,19.9,4.3,247.3,21.2,8,0.67,Clear,Clear conditions throughout the day.
chittagong,3/5/2021,29,23,26,32,23,26.7,21.9,78.9,0,0,0,0,25.2,189.1,1012.2,15.9,4.3,243.5,21,9,0.72,Clear,Clear conditions throughout the day.
